,Brand,Category,Gender,Name,Image URL,Price
334,Ralph_Lauren,Jumpers,Men,Suede-Front Cashmere Cardigan,"https://uxawscdn.baozun.com/aws/96001096/20210414/8D978940FF26EB5D9FB18F2722304FBF.png?x-oss-process=image/resize,m_fill,h_492,w_392",23500
335,Ralph_Lauren,Jumpers,Men,Monogram Silk-Cotton Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210413/62883A017DE4908C28B886710B6E0B9D.png?x-oss-process=image/resize,m_fill,h_492,w_392",6300
336,Ralph_Lauren,Jumpers,Men,Monogram Silk-Cotton Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210413/7576AD67F762C95FDDE21684B8E3F516.png?x-oss-process=image/resize,m_fill,h_492,w_392",6300
337,Ralph_Lauren,Jumpers,Men,Monogram Silk-Cotton Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210401/A1F1C1930083D335988461AC1E0F9C24_1.png?x-oss-process=image/resize,m_pad,h_492,w_392",6300
338,Ralph_Lauren,Jumpers,Men,Monogram Silk-Cotton Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210409/E9B92294A93E593572A70C477AF0C643.png?x-oss-process=image/resize,m_fill,h_492,w_392",6300
339,Ralph_Lauren,Jumpers,Men,Cable-Knit Cashmere Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210319/F663B6B1B67BE5D0F60B589144151B20.png?x-oss-process=image/resize,m_fill,h_492,w_392",7800
340,Ralph_Lauren,Jumpers,Men,Cashmere Crewneck Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210319/E002E2EAA770121507E7DA8170B893CA.png?x-oss-process=image/resize,m_fill,h_492,w_392",7800
341,Ralph_Lauren,Jumpers,Men,Suede-Front Cashmere Cardigan,"https://uxawscdn.baozun.com/aws/96001096/20210316/EDE5955E9BF0DD28A050615289EECDAD.png?x-oss-process=image/resize,m_fill,h_492,w_392",23500
342,Ralph_Lauren,Jumpers,Men,Cashmere Turtleneck Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210310/53F2E299E0087942DFD7AAA6EE9EC90D.png?x-oss-process=image/resize,m_fill,h_492,w_392",8500
343,Ralph_Lauren,Jumpers,Men,Cable-Knit Cashmere Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210310/3C4F02ABAD369BD19B35CBFA2E422D0B.png?x-oss-process=image/resize,m_fill,h_492,w_392",7800
344,Ralph_Lauren,Jumpers,Men,Polo Bear Cashmere Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210303/A4DBDF5320066DE4983206C6EE5AC72A.png?x-oss-process=image/resize,m_fill,h_492,w_392",11800
345,Ralph_Lauren,Jumpers,Men,Merino Wool Cardigan,"https://uxawscdn.baozun.com/aws/96001096/20210303/C512A643C89E3AA807AEA397FD4DD11C.png?x-oss-process=image/resize,m_fill,h_492,w_392",15500
346,Ralph_Lauren,Jumpers,Men,Polo Bear Cashmere-Blend Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210302/B00876E06CA955C833DBA053D2A64F9E.png?x-oss-process=image/resize,m_fill,h_492,w_392",11800
347,Ralph_Lauren,Jumpers,Men,Cable-Knit Cashmere Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210302/54DE75F8BBB415EDD1DD2FB49A96D977.png?x-oss-process=image/resize,m_fill,h_492,w_392",7800
348,Ralph_Lauren,Jumpers,Men,Silk-Linen Rollneck Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210202/5E6893B990230D4851DF32F972F8AFDA.png?x-oss-process=image/resize,m_fill,h_492,w_392",5500
349,Ralph_Lauren,Jumpers,Men,RLX Slim Fit Ribbed Merino Cardigan,"https://uxawscdn.baozun.com/aws/96001096/20210209/3BD1CD6D9991B6C81233A69FD0F02B7B.png?x-oss-process=image/resize,m_fill,h_492,w_392",5500
350,Ralph_Lauren,Jumpers,Men,RLX Hybrid Down Jacket,"https://uxawscdn.baozun.com/aws/96001096/20210209/4D3FA72907E60A098923CAB3E368B41B.png?x-oss-process=image/resize,m_fill,h_492,w_392",5500
351,Ralph_Lauren,Jumpers,Men,RLX Slim Ribbed Merino Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210209/6315C73401B78F56E6856EAB77FEAB8D.png?x-oss-process=image/resize,m_fill,h_492,w_392",3900
352,Ralph_Lauren,Jumpers,Men,Cable-Knit Cashmere Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210209/D275916E39C719E4B6ECA9C00C2FBC8B.png?x-oss-process=image/resize,m_fill,h_492,w_392",7800
353,Ralph_Lauren,Jumpers,Men,RLX Slim Ribbed Merino Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210209/113DC2F576353697B3DC9C5594BF9BD7.png?x-oss-process=image/resize,m_fill,h_492,w_392",4300
354,Ralph_Lauren,Jumpers,Men,Cashmere Crewneck Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210120/FF03844615870D27F678CACA3264BC3D.png?x-oss-process=image/resize,m_fill,h_492,w_392",7800
355,Ralph_Lauren,Jumpers,Men,Cable-Knit Cashmere Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210120/F2FC2496EB81C41218B44494DC65537A.png?x-oss-process=image/resize,m_fill,h_492,w_392",7800
356,Ralph_Lauren,Jumpers,Men,Cashmere Crewneck Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210120/CD2BCDC09EEFB3E3F5188F6B9E6650DE_1.png?x-oss-process=image/resize,m_pad,h_492,w_392",7800
357,Ralph_Lauren,Jumpers,Men,Cashmere Crewneck Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210120/50429837542C7EA574B5A8D998E474E2.png?x-oss-process=image/resize,m_fill,h_492,w_392",7800
358,Ralph_Lauren,Jumpers,Men,Cashmere Crewneck Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210120/0792FF22156EEB7E8C67374FA43EA1AD.png?x-oss-process=image/resize,m_fill,h_492,w_392",7800
359,Ralph_Lauren,Jumpers,Men,Cashmere Cardigan,"https://uxawscdn.baozun.com/aws/96001096/20210120/EE42E08ED0B5317C846B1984FB82BD76.png?x-oss-process=image/resize,m_fill,h_492,w_392",19800
360,Ralph_Lauren,Jumpers,Men,Cashmere V-Neck Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210218/8F731116000D86A2753E88D983E0E45B.png?x-oss-process=image/resize,m_fill,h_492,w_392",7800
361,Ralph_Lauren,Jumpers,Men,Cashmere Crewneck Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210218/5E8910924B4D6D3BB5A8C3A316140E48.png?x-oss-process=image/resize,m_fill,h_492,w_392",7800
362,Ralph_Lauren,Jumpers,Men,Cashmere Turtleneck Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210222/4021B836D10D58A8343412FA6698A156.png?x-oss-process=image/resize,m_fill,h_492,w_392",8500
363,Ralph_Lauren,Jumpers,Men,Cashmere Crewneck Sweater,"https://uxawscdn.baozun.com/aws/96001096/20201203/D2A6FD4CBE173B44BBC9DA0746617144.png?x-oss-process=image/resize,m_fill,h_492,w_392",11800
364,Ralph_Lauren,Jumpers,Men,Silk-Cotton Full-Zip Sweater,"https://uxawscdn.baozun.com/aws/96001096/20201210/70205B12DE06C0AB6ACF05E5A52B8CD0.png?x-oss-process=image/resize,m_fill,h_492,w_392",7300
365,Ralph_Lauren,Jumpers,Men,Silk-Blend Polo-Collar Sweater,"https://uxawscdn.baozun.com/aws/96001096/20201203/F9AB2D677415D5E6CF1FDC141D8E51F5.png?x-oss-process=image/resize,m_fill,h_492,w_392",7300
366,Ralph_Lauren,Jumpers,Men,Silk-Cashmere Crewneck Sweater,"https://uxawscdn.baozun.com/aws/96001096/20201210/5416E74730671E286C2E1615CC2EE1F4.png?x-oss-process=image/resize,m_fill,h_492,w_392",6300
367,Ralph_Lauren,Jumpers,Men,Cashmere Quarter-Zip Sweater,"https://uxawscdn.baozun.com/aws/96001096/20201203/FCE4207E819295EB74FF4CD44291E1E3.png?x-oss-process=image/resize,m_fill,h_492,w_392",10300
368,Ralph_Lauren,Jumpers,Men,Polo Bear Cashmere Sweater,"https://uxawscdn.baozun.com/aws/96001096/20201119/B7FB99096B27D4421088C1493E5570B4_1.png?x-oss-process=image/resize,m_pad,h_492,w_392",13500
369,Ralph_Lauren,Jumpers,Men,Wool Boucle Cardigan,"https://uxawscdn.baozun.com/aws/96001096/20201016/6621E79134FE96E058A6FDFC2AB0DC20.png?x-oss-process=image/resize,m_fill,h_492,w_392",15500
370,Ralph_Lauren,Jumpers,Men,Wool-Cashmere Hooded Sweater,"https://uxawscdn.baozun.com/aws/96001096/20201016/B1AD373454107F91132136EE6CBCD8E8.png?x-oss-process=image/resize,m_fill,h_492,w_392",7900
371,Ralph_Lauren,Jumpers,Men,Suede-Front Full-Zip Sweater,"https://uxawscdn.baozun.com/aws/96001096/20201016/4B9966366F0B27AFF1CD8F09FC50024C.png?x-oss-process=image/resize,m_fill,h_492,w_392",15800
372,Ralph_Lauren,Jumpers,Men,Cashmere Quarter-Zip Sweater,"https://uxawscdn.baozun.com/aws/96001096/20201016/80F6F25793106F145BE72F31EDED45B6.png?x-oss-process=image/resize,m_fill,h_492,w_392",10300
373,Ralph_Lauren,Jumpers,Men,Cashmere V-Neck Cardigan,"https://uxawscdn.baozun.com/aws/96001096/20201016/BA582D832600FFB21CA7839695F0D17F.png?x-oss-process=image/resize,m_fill,h_492,w_392",10300
374,Ralph_Lauren,Jumpers,Men,Cashmere V-Neck Cardigan,"https://uxawscdn.baozun.com/aws/96001096/20201016/1C7346CB3FA26DF5B67EF991716EDE82.png?x-oss-process=image/resize,m_fill,h_492,w_392",10300
375,Ralph_Lauren,Jumpers,Men,Cashmere V-Neck Cardigan,"https://uxawscdn.baozun.com/aws/96001096/20201016/4F7751B361FB1C8C8478F58EB2231CA2_1.png?x-oss-process=image/resize,m_pad,h_492,w_392",10300
376,Ralph_Lauren,Jumpers,Men,Cable-Knit Cotton Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210126/9AAF7B59B73DCB8686B4735235740AF8.png?x-oss-process=image/resize,m_fill,h_492,w_392",1390
377,Ralph_Lauren,Jumpers,Men,Cable-Knit Cotton Sweater,"https://uxawscdn.baozun.com/aws/96001096/20201224/4D3BEEA34116CDD5ADF864789EBDA717.png?x-oss-process=image/resize,m_fill,h_492,w_392",1390
378,Ralph_Lauren,Jumpers,Men,Lunar New Year Polo Bear Sweater,"https://uxawscdn.baozun.com/aws/96001096/20201120/257FBE83E7989ABC8B41767D392AB2A2.png?x-oss-process=image/resize,m_fill,h_492,w_392",3990
379,Ralph_Lauren,Jumpers,Men,Slim Fit Cotton Crewneck Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210211/CF3CDFB269FCC77AADAF2C251A106D50.png?x-oss-process=image/resize,m_fill,h_492,w_392",1290
380,Ralph_Lauren,Jumpers,Men,Polo Bear Sweater,"https://uxawscdn.baozun.com/aws/96001096/20201120/7A8BD67EB087CAF458DB9340377EF982.png?x-oss-process=image/resize,m_fill,h_492,w_392",3890
381,Ralph_Lauren,Jumpers,Men,Textured Cotton Crewneck Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210126/6316836D9AD6EF4944813885855D0838.png?x-oss-process=image/resize,m_fill,h_492,w_392",1390
382,Ralph_Lauren,Jumpers,Men,"""I Heart Polo"" Cashmere Cardigan","https://uxawscdn.baozun.com/aws/96001096/20201214/D7485C4BDD25811AC80794012CE64BB9.png?x-oss-process=image/resize,m_fill,h_492,w_392",2990
383,Ralph_Lauren,Jumpers,Men,Slim Fit Cotton Crewneck Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210126/0C6E49C454AF6870FCA6C76A9A662976.png?x-oss-process=image/resize,m_fill,h_492,w_392",1290
384,Ralph_Lauren,Jumpers,Men,Washable Cashmere Crewneck Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210302/C83509A8E061B06AB84BD74EA43DD0E8.png?x-oss-process=image/resize,m_fill,h_492,w_392",2900
385,Ralph_Lauren,Jumpers,Men,Cable-Knit Cashmere Sweater,"https://uxawscdn.baozun.com/aws/96001096/20201016/C425EF1F15935A868F6CDE5EE58758A3.png?x-oss-process=image/resize,m_fill,h_492,w_392",3990
386,Ralph_Lauren,Jumpers,Men,Fair Isle Sweater,"https://uxawscdn.baozun.com/aws/96001096/20201120/827D0FD37021B35F9C02705C15FE8E0E.png?x-oss-process=image/resize,m_fill,h_492,w_392",3090
387,Ralph_Lauren,Jumpers,Men,Cable-Knit Cashmere Sweater,"https://uxawscdn.baozun.com/aws/96001096/20201016/67CE4DD60C9D7A60FCDD3FFB327DB7C4.png?x-oss-process=image/resize,m_fill,h_492,w_392",3990
388,Ralph_Lauren,Jumpers,Men,Cable-Knit Cashmere Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210202/642B651CB58325173B2666472B4793D2.png?x-oss-process=image/resize,m_fill,h_492,w_392",3990
389,Ralph_Lauren,Jumpers,Men,Fair Isle Cotton-Blend Sweater Vest,"https://uxawscdn.baozun.com/aws/96001096/20210118/EE4B60DC50BD747FB3068CC04F620BCB_1.png?x-oss-process=image/resize,m_pad,h_492,w_392",3090
390,Ralph_Lauren,Jumpers,Men,Cotton-Cashmere Cricket Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210302/EC70B0CCD9E82245412959FDCF39940C.png?x-oss-process=image/resize,m_fill,h_492,w_392",3790
391,Ralph_Lauren,Jumpers,Men,Cable-Knit Cotton Sweater,"https://uxawscdn.baozun.com/aws/96001096/20201016/7CCD4442CA921FB7EF94DE43CDFF81C3.png?x-oss-process=image/resize,m_fill,h_492,w_392",1390
392,Ralph_Lauren,Jumpers,Men,Cable-Knit Cashmere Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210303/BA51D4EE4051A7095BDF9023F663A333.png?x-oss-process=image/resize,m_fill,h_492,w_392",3990
393,Ralph_Lauren,Jumpers,Men,Cotton Full-Zip Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210316/EB8CAC9396E52E013BCD65B8ECECBB89.png?x-oss-process=image/resize,m_fill,h_492,w_392",1690
394,Ralph_Lauren,Jumpers,Men,Cotton V-Neck Cardigan,"https://uxawscdn.baozun.com/aws/96001096/20210303/77C993593C24014C9C8954B69B9AA51F_1.png?x-oss-process=image/resize,m_pad,h_492,w_392",1590
395,Ralph_Lauren,Jumpers,Men,Cable-Knit Cotton Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210302/295BB292E45BEC8FC0AA6B9E122555A9.png?x-oss-process=image/resize,m_fill,h_492,w_392",1390
396,Ralph_Lauren,Jumpers,Men,Polo Bear Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210219/8F73349F94FB9F593CFEC175161E9395.png?x-oss-process=image/resize,m_fill,h_492,w_392",3890
397,Ralph_Lauren,Jumpers,Men,1967 Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210209/598E874C8643D09EE6D3A51428362399_1.png?x-oss-process=image/resize,m_pad,h_492,w_392",2490
398,Ralph_Lauren,Jumpers,Men,Cotton-Linen Letterman Cardigan,"https://uxawscdn.baozun.com/aws/96001096/20210106/88360F3BC18B7AD356E6AD7EB3FC899F.png?x-oss-process=image/resize,m_fill,h_492,w_392",2990
399,Ralph_Lauren,Jumpers,Men,Cotton V-Neck Cardigan,"https://uxawscdn.baozun.com/aws/96001096/20210120/6424F167F0F7EE7ED4BEA85448E7ACDA.png?x-oss-process=image/resize,m_fill,h_492,w_392",1590
400,Ralph_Lauren,Jumpers,Men,Washable Cashmere Crewneck Sweater,"https://uxawscdn.baozun.com/aws/96001096/20201120/A7A72E25C17C808273D9C14AC7975D9D.png?x-oss-process=image/resize,m_fill,h_492,w_392",2990
401,Ralph_Lauren,Jumpers,Men,Cotton Shawl-Collar Cardigan,"https://uxawscdn.baozun.com/aws/96001096/20201016/51EF9BA040651753E0C6DF32E8F02B00.png?x-oss-process=image/resize,m_fill,h_492,w_392",1690
402,Ralph_Lauren,Jumpers,Men,Notch-Lapel Wool Cardigan,"https://uxawscdn.baozun.com/aws/96001096/20201016/1F902938658D5FFFE7F0E9EF95BAE933.png?x-oss-process=image/resize,m_fill,h_492,w_392",2900
403,Ralph_Lauren,Jumpers,Men,Cotton-Cashmere Sweater Vest,"https://uxawscdn.baozun.com/aws/96001096/20210219/1B5B064ADC483AC55E544C91CEC98FC1.png?x-oss-process=image/resize,m_fill,h_492,w_392",1890
404,Ralph_Lauren,Jumpers,Men,Cotton-Linen V-Neck Cardigan,"https://uxawscdn.baozun.com/aws/96001096/20210208/245DA240F1231377BF84658C2F902161.png?x-oss-process=image/resize,m_fill,h_492,w_392",1690
405,Ralph_Lauren,Jumpers,Men,Cable-Knit Cotton Quarter-Zip Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210208/684FCE6948E8166A9AB673AE931D7EA4.png?x-oss-process=image/resize,m_fill,h_492,w_392",1390
406,Ralph_Lauren,Jumpers,Men,Cable-Knit Cotton Quarter-Zip Sweater,"https://uxawscdn.baozun.com/aws/96001096/20201120/ED8650600D655DF1E05939BF25DB57D3.png?x-oss-process=image/resize,m_fill,h_492,w_392",1390
407,Ralph_Lauren,Jumpers,Men,Washable Cashmere Crewneck Sweater,"https://uxawscdn.baozun.com/aws/96001096/20201120/1872BC1DFBC8BB06E38F34724A53EF4A.png?x-oss-process=image/resize,m_fill,h_492,w_392",2990
408,Ralph_Lauren,Jumpers,Men,Cotton-Linen Polo-Collar Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210126/5761E9F3DFB81B86B9C5725DECAA6CDF.png?x-oss-process=image/resize,m_fill,h_492,w_392",1590
409,Ralph_Lauren,Jumpers,Men,Striped Cotton Mesh Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210106/B08D47DEA312DE551CE30F1A70C7C67E.png?x-oss-process=image/resize,m_fill,h_492,w_392",1390
410,Ralph_Lauren,Jumpers,Men,Cotton Mesh Full-Zip Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210106/4711A788FC92ABFD4FE72D70A353480F_1.png?x-oss-process=image/resize,m_pad,h_492,w_392",1690
411,Ralph_Lauren,Jumpers,Men,Striped Cotton Mesh Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210106/8B841DC494105B110F893D49E1E278AF.png?x-oss-process=image/resize,m_fill,h_492,w_392",1390
412,Ralph_Lauren,Jumpers,Men,Houndstooth Cotton Cardigan,"https://uxawscdn.baozun.com/aws/96001096/20210202/CE3CD1613F8D91773B07E1EDDB5052E4_1.png?x-oss-process=image/resize,m_pad,h_492,w_392",1590
413,Ralph_Lauren,Jumpers,Men,Cable-Knit Cotton Sweater,"https://uxawscdn.baozun.com/aws/96001096/20201016/94552B5DF7EB176C25E2872ABD299A8C.png?x-oss-process=image/resize,m_fill,h_492,w_392",1390
414,Ralph_Lauren,Jumpers,Men,Cable-Knit Cotton Sweater,"https://uxawscdn.baozun.com/aws/96001096/20201016/75313FE364A3415C22C77BEB9734D7AD.png?x-oss-process=image/resize,m_fill,h_492,w_392",1390
415,Ralph_Lauren,Jumpers,Men,Slim Fit Cotton Cardigan,"https://uxawscdn.baozun.com/aws/96001096/20210120/8E457F69EE65D4217BD5FF8ECD0EB225.png?x-oss-process=image/resize,m_fill,h_492,w_392",1590
416,Ralph_Lauren,Jumpers,Men,Cotton V-Neck Cardigan,"https://uxawscdn.baozun.com/aws/96001096/20210120/C05FFF17FE836E95DC729965AC6E863C.png?x-oss-process=image/resize,m_fill,h_492,w_392",1590
417,Ralph_Lauren,Jumpers,Men,Cotton Full-Zip Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210120/5FE0847ABA8EF9DA33BC0D81D04EBC2D.png?x-oss-process=image/resize,m_fill,h_492,w_392",1690
418,Ralph_Lauren,Jumpers,Men,Pink Pony Cotton Sweater,"https://uxawscdn.baozun.com/aws/96001096/20201030/A64444D2B51CE09C87481B923448468A.png?x-oss-process=image/resize,m_fill,h_492,w_392",1990
419,Ralph_Lauren,Jumpers,Men,Cable-Knit Cotton Sweater,"https://uxawscdn.baozun.com/aws/96001096/20201016/9967E21221F2132C7FDA3AA2C73F5E43.png?x-oss-process=image/resize,m_fill,h_492,w_392",1390
420,Ralph_Lauren,Jumpers,Men,Cable-Knit Cashmere Sweater,"https://uxawscdn.baozun.com/aws/96001096/20201016/2AC1488A6F8401AA6A32AD99556DF2D7.png?x-oss-process=image/resize,m_fill,h_492,w_392",3990
421,Ralph_Lauren,Jumpers,Men,Intarsia-Knit Shawl Cardigan,"https://uxawscdn.baozun.com/aws/96001096/20210316/C77E1382EB1C0664E9A3D776898350B3_1.png?x-oss-process=image/resize,m_pad,h_492,w_392",13590
422,Ralph_Lauren,Jumpers,Men,Wool-Cashmere Workshirt Sweater,"https://uxawscdn.baozun.com/aws/96001096/20210202/ACC59AB15AACCA14D371B40CD492A170_1.png?x-oss-process=image/resize,m_pad,h_492,w_392",6990
423,Ralph_Lauren,Jumpers,Men,Hand-Knit Indigo Ranch Cardigan,"https://uxawscdn.baozun.com/aws/96001096/20210126/E810EF8BAB3305515D849F22A2CC918B_1.png?x-oss-process=image/resize,m_pad,h_492,w_392",13590
424,Ralph_Lauren,Jumpers,Men,Patchwork Wool-Blend Cardigan,"https://uxawscdn.baozun.com/aws/96001096/20201016/71C8455EFEF0E873D9B751918F100300_1.png?x-oss-process=image/resize,m_pad,h_492,w_392",13590
425,Ralph_Lauren,Jumpers,Men,Cotton Workshirt Sweater,"https://uxawscdn.baozun.com/aws/96001096/20201016/9836BE013D42EC3B06292A0D9FBB6F57_1.png?x-oss-process=image/resize,m_pad,h_492,w_392",5490
426,Ralph_Lauren,Jumpers,Men,Plaid Workshirt Sweater,"https://uxawscdn.baozun.com/aws/96001096/20201016/A1D725E5DDF1A59AA2C7C51A05A87522_1.png?x-oss-process=image/resize,m_pad,h_492,w_392",7190
427,Ralph_Lauren,Jumpers,Men,Wool-Cashmere Sweater Jacket,"https://uxawscdn.baozun.com/aws/96001096/20201016/D9200D0CEF0488ABC0B1FDC592EB5948_1.png?x-oss-process=image/resize,m_pad,h_492,w_392",13590
428,Ralph_Lauren,Jumpers,Men,Triple-Pony Fleece Hoodie,"https://uxawscdn.baozun.com/aws/96001096/20210111/9A443DDE65AFA073E9DA10DFEE2BBB68.png?x-oss-process=image/resize,m_fill,h_492,w_392",1890
429,Ralph_Lauren,Jumpers,Men,Garment-Dyed Fleece Sweatshirt,"https://uxawscdn.baozun.com/aws/96001096/20210120/F960D934CF1D46D0BD88C7E1D84FC890.png?x-oss-process=image/resize,m_fill,h_492,w_392",1290
430,Ralph_Lauren,Jumpers,Men,Double-Knit Full-Zip Hoodie,"https://uxawscdn.baozun.com/aws/96001096/20201027/268F8892461E61BB5052A8CDE57EEBFE.png?x-oss-process=image/resize,m_fill,h_492,w_392",1490
431,Ralph_Lauren,Jumpers,Men,Fleece Mockneck Pullover,"https://uxawscdn.baozun.com/aws/96001096/20210218/91A9EDC52F4D52B4B38BC51B893D2641.png?x-oss-process=image/resize,m_fill,h_492,w_392",1690
432,Ralph_Lauren,Jumpers,Men,Embroidered Fleece Sweatshirt,"https://uxawscdn.baozun.com/aws/96001096/20201120/523532BB0B60AE4A2980B0C42BFDBA6E.png?x-oss-process=image/resize,m_fill,h_492,w_392",1790
433,Ralph_Lauren,Jumpers,Men,Polo Bear Fleece Hoodie,"https://uxawscdn.baozun.com/aws/96001096/20201130/E1D0646C50F4A87A1EF4A59F6C29889B.png?x-oss-process=image/resize,m_fill,h_492,w_392",1890
434,Ralph_Lauren,Jumpers,Men,Fleece Graphic Sweatshirt,"https://uxawscdn.baozun.com/aws/96001096/20201120/14C48AABB8F420CE3148BE1894CFB536.png?x-oss-process=image/resize,m_fill,h_492,w_392",1690
435,Ralph_Lauren,Jumpers,Men,Fleece Graphic Hoodie,"https://uxawscdn.baozun.com/aws/96001096/20210120/8F7F6D282A254AA307D1F009EC9D5227.png?x-oss-process=image/resize,m_fill,h_492,w_392",1490
436,Ralph_Lauren,Jumpers,Men,Garment-Dyed Fleece Sweatshirt,"https://uxawscdn.baozun.com/aws/96001096/20210120/769E5A2F0C711AFD70BF5C41395F5997.png?x-oss-process=image/resize,m_fill,h_492,w_392",1290
437,Ralph_Lauren,Jumpers,Men,Double-Knit Jogger Pant,"https://uxawscdn.baozun.com/aws/96001096/20210202/9914EF5B95C11D76EA19D81C5794EC61_1.png?x-oss-process=image/resize,m_pad,h_492,w_392",1190
438,Ralph_Lauren,Jumpers,Men,Color-Blocked Fleece Hoodie,"https://uxawscdn.baozun.com/aws/96001096/20210301/AB38764721DFA48D6BB4E1867E3BA11B.png?x-oss-process=image/resize,m_fill,h_492,w_392",1690
439,Ralph_Lauren,Jumpers,Men,Striped Spa Terry Sweatshirt,"https://uxawscdn.baozun.com/aws/96001096/20210126/6D865D4EE0132EF7EF56111216329BC9.png?x-oss-process=image/resize,m_fill,h_492,w_392",1690
440,Ralph_Lauren,Jumpers,Men,Lunar New Year Track Jacket,"https://uxawscdn.baozun.com/aws/96001096/20210217/BDC7EDF4BAC2E9C11B55AA21C490B1DC.png?x-oss-process=image/resize,m_fill,h_492,w_392",1590
441,Ralph_Lauren,Jumpers,Men,Polo Bear Fleece Hoodie,"https://uxawscdn.baozun.com/aws/96001096/20201130/F0E522F6A0A1ACD66313B2F97525A507.png?x-oss-process=image/resize,m_fill,h_492,w_392",1890
442,Ralph_Lauren,Jumpers,Men,Double-Knit Full-Zip Hoodie,"https://uxawscdn.baozun.com/aws/96001096/20201027/118AB4C6D476801D1DACCD0217DF11E6.png?x-oss-process=image/resize,m_fill,h_492,w_392",1490
443,Ralph_Lauren,Jumpers,Men,Big Pony Dip-Dyed Spa Terry Sweatshirt,"https://uxawscdn.baozun.com/aws/96001096/20210301/A6FC10932531FE7ACF5D9DFA8FFD395F.png?x-oss-process=image/resize,m_fill,h_492,w_392",1590
444,Ralph_Lauren,Jumpers,Men,Double-Knit Full-Zip Hoodie,"https://uxawscdn.baozun.com/aws/96001096/20210316/C1D68F912661C3F86C6F828F12054BDB.png?x-oss-process=image/resize,m_fill,h_492,w_392",1490
445,Ralph_Lauren,Jumpers,Men,Double-Knit Sweatshirt,"https://uxawscdn.baozun.com/aws/96001096/20210310/BC908189509B0CDF2942A8B9CF2D8013.png?x-oss-process=image/resize,m_fill,h_492,w_392",1290
446,Ralph_Lauren,Jumpers,Men,Garment-Dyed Fleece Hoodie,"https://uxawscdn.baozun.com/aws/96001096/20210302/24C09027FDCF899337B570FFF1476626_1.png?x-oss-process=image/resize,m_pad,h_492,w_392",1290
447,Ralph_Lauren,Jumpers,Men,Double-Knit Cargo Jogger Pant,"https://uxawscdn.baozun.com/aws/96001096/20210302/F874FAB4A77816AECBD6C5AEAB0ABA4C_1.png?x-oss-process=image/resize,m_pad,h_492,w_392",1390
448,Ralph_Lauren,Jumpers,Men,Polo Team Fleece Hoodie,"https://uxawscdn.baozun.com/aws/96001096/20210301/08B848EAB3EC883CEC0189D768F335CA.png?x-oss-process=image/resize,m_fill,h_492,w_392",1690
449,Ralph_Lauren,Jumpers,Men,Polo Team Fleece Sweatshirt,"https://uxawscdn.baozun.com/aws/96001096/20210301/2E37F13E73DC9F12699E5FBA2E5B1030.png?x-oss-process=image/resize,m_fill,h_492,w_392",1690
450,Ralph_Lauren,Jumpers,Men,Garment-Dyed Fleece Hoodie,"https://uxawscdn.baozun.com/aws/96001096/20210225/C3D7A8B9D49C573257CA524D3BC50DCA.png?x-oss-process=image/resize,m_fill,h_492,w_392",1590
451,Ralph_Lauren,Jumpers,Men,Cotton-Blend Jogger Pant,"https://uxawscdn.baozun.com/aws/96001096/20210208/3038451BE9D6454747DC538B26E8F62D.png?x-oss-process=image/resize,m_fill,h_492,w_392",1390
