User_ID,ID,Brand,Category,Gender,Name,Image URL,Price,Customer_Cluster,Shop_Cluster
7,16.0,Nike,Skirts,Womens,Women's Woven Skirt,https://static.nike.com.hk/resources/product/CZ8939-010/CZ8939-010_M1.png,649,21,8
7,11.0,Nike,Skirts,Womens,Women's Dress,https://static.nike.com.hk/resources/product/CZ9335-010/CZ9335-010_M1.png,449,21,8
7,13.0,Nike,Skirts,Womens,Women's Dress,https://static.nike.com.hk/resources/product/CZ8283-100/CZ8283-100_M1.png,499,21,8
7,15.0,Nike,Skirts,Womens,Women's Skirt,https://static.nike.com.hk/resources/product/CZ8908-701/CZ8908-701_M1.png,399,21,8
7,39.0,Nike,T-Shirts,Womens,Women's Tank,https://static.nike.com.hk/resources/product/DA0724-219/DA0724-219_M1.png,399,21,8
7,1.0,Nike,T-Shirts,Womens,Women's Tank,https://static.nike.com.hk/resources/product/CZ9252-805/CZ9252-805_M1.png,349,21,8
7,37.0,Nike,T-Shirts,Womens,Women's Fleece V-Neck Top,https://static.nike.com.hk/resources/product/DA0773-320/DA0773-320_M1.png,599,21,8
7,27.0,Nike,T-Shirts,Womens,Women's Long-Sleeve Zip Top,https://static.nike.com.hk/resources/product/CU4330-133/CU4330-133_M1.png,399,21,8
7,314.0,Uniqlo,Jackets & Coats,Womens,AIRism UV CUT MESH LONG SLEEVE FULL-ZIP HOODIE 422807,https://www.uniqlo.com.hk/hmall/test/u0000000008635/main/first/561/1.jpg,19900,21,8
7,399.0,Uniqlo,Jeans,Womens,U REGULAR FIT STRAIGHT JEANS 438370,https://www.uniqlo.com.hk/hmall/test/u0000000014861/main/first/561/1.jpg,29900,21,8
7,530.0,Uniqlo,Jumpers,Womens,DENIM JERSEY PANTS 435871,https://www.uniqlo.com.hk/hmall/test/u0000000016170/main/first/561/1.jpg,9900,21,8
7,368.0,Uniqlo,Shorts,Womens,COTTON RELACO SHORTS 435538,https://www.uniqlo.com.hk/hmall/test/u0000000015384/main/first/561/1.jpg,7900,21,8
7,403.0,Uniqlo,Skirts,Womens,PAUL & JOE TIERED SKIRT 437982,https://www.uniqlo.com.hk/hmall/test/u0000000015835/main/first/561/1.jpg,19900,21,8
7,410.0,Uniqlo,Skirts,Womens,INES DE LA FRESSANGE TWIST PLEATED LONG SKIRT 436032,https://www.uniqlo.com.hk/hmall/test/u0000000015203/main/first/561/1.jpg,9900,21,8
7,472.0,Uniqlo,T-Shirts,Womens,RANDOM RIBBED SQUARE NECK SHORT SLEEVE T-SHIRT 437592,https://www.uniqlo.com.hk/hmall/test/u0000000015433/main/first/561/1.jpg,7900,21,8
7,506.0,Uniqlo,T-Shirts,Womens,U CREW NECK SHORT SLEEVE T-SHIRT 435193,https://www.uniqlo.com.hk/hmall/test/u0000000014690/main/first/561/1.jpg,7900,21,8
8,98.0,Brooks Brothers,Suits,Mens,Regent Fit BrooksCool® Suit,https://brooksbrothers.scene7.com/is/image/BrooksBrothers/MK00736_CHARCOAL,0,11,5
8,11.0,Brooks Brothers,Trousers,Mens,Joggers,https://brooksbrothers.scene7.com/is/image/BrooksBrothers/MR00615_NAVY,0,11,5
8,,Ralph_Lauren,Jumpers,Mens,Cable-Knit Cotton Sweater,"https://uxawscdn.baozun.com/aws/96001096/20201016/75313FE364A3415C22C77BEB9734D7AD.png?x-oss-process=image/resize,m_fill,h_492,w_392",1390,11,5
8,,Ralph_Lauren,Shirts,Mens,Custom Fit Striped Shirt,"https://uxawscdn.baozun.com/aws/96001096/20210302/7783EDC0AC33EE215655F4C911BEF815.png?x-oss-process=image/resize,m_fill,h_492,w_392",1490,11,5
8,,Ralph_Lauren,Suits,Mens,Gregory Peak-Lapel Tuxedo,"https://uxawscdn.baozun.com/aws/96001096/20210303/DB60D883123A67F2BA64478DC93A14E3.png?x-oss-process=image/resize,m_fill,h_492,w_392",25800,11,5
8,,Ralph_Lauren,Trousers,Mens,Stretch Straight Fit Chino Pant,"https://uxawscdn.baozun.com/aws/96001096/20210120/7AEFE56371E891FB036CC67C486EF311_1.png?x-oss-process=image/resize,m_pad,h_492,w_392",1490,11,5
9,19.0,Adidas,Jackets & Coats,Mens,MARATHON TRANSLUCENT JACKET,http://img.adidas.com.hk/resources/2021/1/28/16118048388609512_230X230.jpg,799,2,1
9,19.0,Adidas,Jumpers,Mens,HOODIE,http://img.adidas.com.hk/resources/2021/3/24/16165709249796552_230X230.jpg,999,2,1
9,48.0,Adidas,Shorts,Mens,JUVENTUS 20/21 HOME SHORTS,http://img.adidas.com.hk/resources/2020/7/30/15960820380892033_230X230.jpg,369,2,1
9,4.0,Adidas,T-Shirts,Mens,DAME AVATAR POCKET TEE,http://img.adidas.com.hk/resources/2021/3/30/16170980512672117_230X230.JPG,269,2,1
9,41.0,Adidas,T-Shirts,Mens,REAL MADRID 20/21 AWAY AUTHENTIC JERSEY,http://img.adidas.com.hk/resources/2020/7/31/15961657132026273_230X230.jpg,999,2,1
9,9.0,Adidas,T-Shirts,Mens,OWN THE RUN TEE,http://img.adidas.com.hk/resources/2021/3/30/16170915415331863_230X230.JPG,229,2,1
9,50.0,Adidas,T-Shirts,Mens,ADICOLOR CLASSICS 3-STRIPES TEE,http://img.adidas.com.hk/resources/2021/3/30/16170951932451218_230X230.JPG,249,2,1
9,33.0,CalvinKleinMen,Jackets & Coats,Mens,shiny hooded down vest ,https://images.demandware.net/dw/image/v2/ABAD_PRD/on/demandware.static/-/Sites-calvinklein-hk-master/default/dw43d5317f/images/hi-res/J316699-BEH/J316699-BEH-ITEM-1.jpg?sw=730,,2,1
9,14.0,CalvinKleinMen,Jackets & Coats,Mens,reversible all over print bomber jacket ,https://images.demandware.net/dw/image/v2/ABAD_PRD/on/demandware.static/-/Sites-calvinklein-hk-master/default/dwbeca08ec/images/hi-res/J317852-CJS/J317852-CJS-ITEM-1.jpg?sw=730,,2,1
9,30.0,CalvinKleinMen,Jeans,Mens,ckj 059 paint splatter jeans ,https://images.demandware.net/dw/image/v2/ABAD_PRD/on/demandware.static/-/Sites-calvinklein-hk-master/default/dwbfa8d4ce/images/hi-res/J316732-1BZ/J316732-1BZ-ITEM-1.jpg?sw=730,954,2,1
9,15.0,CalvinKleinMen,Jumpers,Mens,rib knit sweater with quilt sleeves ,https://images.demandware.net/dw/image/v2/ABAD_PRD/on/demandware.static/-/Sites-calvinklein-hk-master/default/dwdd57c266/images/hi-res/J316381-BEH/J316381-BEH-ITEM-1.jpg?sw=730,845,2,1
9,30.0,CalvinKleinMen,Jumpers,Mens,valentine capsule organic cotton sweatshirt ,https://images.demandware.net/dw/image/v2/ABAD_PRD/on/demandware.static/-/Sites-calvinklein-hk-master/default/dw318d3cbe/images/hi-res/J318321-YAF/J318321-YAF-ITEM-1.jpg?sw=730,890,2,1
9,10.0,CalvinKleinMen,Shirts,Mens,logo jacquard tape poplin shirt ,https://images.demandware.net/dw/image/v2/ABAD_PRD/on/demandware.static/-/Sites-calvinklein-hk-master/default/dwcfb9c164/images/hi-res/M52369SNC145-049/M52369SNC145-049-ITEM-1.jpg?sw=730,,2,1
9,31.0,CalvinKleinMen,T-Shirts,Mens,micro logo tank top ,https://images.demandware.net/dw/image/v2/ABAD_PRD/on/demandware.static/-/Sites-calvinklein-hk-master/default/dwe086d191/images/hi-res/J318071-YAF/J318071-YAF-ITEM-1.jpg?sw=730,390,2,1
9,21.0,CalvinKleinMen,T-Shirts,Mens,flock logo slim tee ,https://images.demandware.net/dw/image/v2/ABAD_PRD/on/demandware.static/-/Sites-calvinklein-hk-master/default/dw2183988c/images/hi-res/J317685-YAF/J317685-YAF-ITEM-1.jpg?sw=730,590,2,1
9,18.0,CalvinKleinPerformance,Jackets & Coats,Mens,reversible graphic long jacket ,https://images.demandware.net/dw/image/v2/ABAD_PRD/on/demandware.static/-/Sites-calvinklein-hk-master/default/dw4a58fecb/images/hi-res/4MF0O644-007/4MF0O644-007-ITEM-1.jpg?sw=730,,2,1
9,9.0,CalvinKleinPerformance,Jumpers,Mens,graphic pocket sweatshirt ,https://images.demandware.net/dw/image/v2/ABAD_PRD/on/demandware.static/-/Sites-calvinklein-hk-master/default/dw91f3665e/images/hi-res/4MF0W399-007/4MF0W399-007-ITEM-1.jpg?sw=730,445,2,1
9,5.0,CalvinKleinPerformance,Shorts,Mens,active icon asymmetric sweat pants ,https://images.demandware.net/dw/image/v2/ABAD_PRD/on/demandware.static/-/Sites-calvinklein-hk-master/default/dw75991da8/images/hi-res/4MT1P607-406/4MT1P607-406-ITEM-1.jpg?sw=730,890,2,1
9,11.0,CalvinKleinPerformance,T-Shirts,Mens,reflective logo graphic tee ,https://images.demandware.net/dw/image/v2/ABAD_PRD/on/demandware.static/-/Sites-calvinklein-hk-master/default/dw6fb62971/images/hi-res/4MS1K266-620/4MS1K266-620-ITEM-1.jpg?sw=730,390,2,1
9,5.0,Muji,Jackets & Coats,Mens,Men's French Linen Jacket,http://img.muji.net/img/item/4550344315996_180.jpg,,2,1
9,4.0,Muji,Jackets & Coats,Mens,Men's Water Repellent Padded Stand Fall Collar Coat,http://img.muji.net/img/item/4550182978162_180.jpg,,2,1
9,2.0,Muji,Jackets & Coats,Mens,Men's Stretch Polyester Jacket,http://img.muji.net/img/item/4550182374575_180.jpg,,2,1
9,4.0,Muji,Jumpers,Mens,Men's Organic Cotton Uneven Yarn Crew Neck Sweater,http://img.muji.net/img/item/4550182721850_180.jpg,,2,1
9,20.0,Nike,Jackets & Coats,Mens,Men's Basketball Jacket,https://static.nike.com.hk/resources/product/CV1932-084/CV1932-084_M1.png,649,2,1
9,16.0,Nike,Jumpers,Mens,Men's Full-Zip Hoodie,https://static.nike.com.hk/resources/product/CU6261-010/CU6261-010_M1.png,599,2,1
9,17.0,Nike,Jumpers,Mens,Men's Basketball Pullover,https://static.nike.com.hk/resources/product/CV0865-133/CV0865-133_M1.png,549,2,1
9,24.0,Nike,Jumpers,Mens,Men's Pullover Hoodie,https://static.nike.com.hk/resources/product/CK6746-010/CK6746-010_M1.png,649,2,1
9,11.0,Nike,Shorts,Mens,Unlined Men's Woven Shorts,https://static.nike.com.hk/resources/product/CZ9839-010/CZ9839-010_M1.png,449,2,1
9,15.0,Nike,T-Shirts,Mens,Men's Basketball T-Shirt,https://static.nike.com.hk/resources/product/DD0796-100/DD0796-100_M1.png,229,2,1
9,30.0,Nike,T-Shirts,Mens,Men's Short-Sleeve T-Shirt,https://static.nike.com.hk/resources/product/DJ5362-100/DJ5362-100_M1.png,259,2,1
9,37.0,Nike,T-Shirts,Mens,Club Men's T-Shirt,https://static.nike.com.hk/resources/product/DJ5374-110/DJ5374-110_M1.png,299,2,1
9,4.0,Nike,T-Shirts,Mens,Men's T-Shirt,https://static.nike.com.hk/resources/product/DA0940-133/DA0940-133_M1.png,299,2,1
9,27.0,Nike,T-Shirts,Mens,Men's Sneaker Short-Sleeve T-Shirt,https://static.nike.com.hk/resources/product/DM3545-100/DM3545-100_M1.png,299,2,1
9,208.0,Saint Laurent,Jackets & Coats,Mens,'70s short jacket in lambskin,https://saint-laurent.dam.kering.com/m/5d5b1fbf37d4000c/Thumbnail-635539YC2OC1000_A.jpg?v=3,33000,2,1
9,75.0,Saint Laurent,Jeans,Mens,western shirt in khaki stonewashed denim,https://saint-laurent.dam.kering.com/m/7613eee89eb49d56/Thumbnail-597059Y27BA3256_A.jpg?v=4,5590,2,1
9,42.0,Saint Laurent,Jumpers,Mens,wool turtleneck sweater,https://saint-laurent.dam.kering.com/m/752759cf274a87ee/Thumbnail-631861YALK22611_A.jpg?v=3,7200,2,1
9,163.0,Saint Laurent,T-Shirts,Mens,low-waisted skinny jeans in bright blue comfort stretch denim,https://saint-laurent.dam.kering.com/m/4b9186ae2b67363/Thumbnail-597032YO5074741_A.jpg,5590,2,1
9,13.0,Uniqlo,Jackets & Coats,Mens,ULTRA STRETCH DRY SWEAT FULL-ZIP HOODIE 429183,https://www.uniqlo.com.hk/hmall/test/u0000000014041/main/first/561/1.jpg,24900,2,1
9,21.0,Uniqlo,Jackets & Coats,Mens,+J WOOL BLEND OVERSIZED JACKET 440443,https://www.uniqlo.com.hk/hmall/test/u0000000015986/main/first/561/1.jpg,89900,2,1
9,39.0,Uniqlo,Jackets & Coats,Mens,+J OVERSIZED HOODED LONG COAT 440367,https://www.uniqlo.com.hk/hmall/test/u0000000016045/main/first/561/1.jpg,89900,2,1
9,95.0,Uniqlo,Jeans,Mens,+J SELVEDGE SLIM FIT STRAIGHT JEANS 439677,https://www.uniqlo.com.hk/hmall/test/u0000000016053/main/first/561/1.jpg,49900,2,1
9,81.0,Uniqlo,Jeans,Mens,ULTRA STRETCH SKINNY FIT JEANS (Pants Length 78.5cm) 433325,https://www.uniqlo.com.hk/hmall/test/u0000000014039/main/first/561/1.jpg,29900,2,1
9,285.0,Uniqlo,Shirts,Mens,+J SUPIMA COTTON OVERSIZED STAND COLLAR SHIRT 440462,https://www.uniqlo.com.hk/hmall/test/u0000000016003/main/first/561/1.jpg,29900,2,1
9,58.0,Uniqlo,Shorts,Mens,EASY SHORTS 438450,https://www.uniqlo.com.hk/hmall/test/u0000000015288/main/first/561/1.jpg,9900,2,1
9,156.0,Uniqlo,T-Shirts,Mens,DRY V NECK SHORT SLEEVE COLOR T-SHIRT 433026,https://www.uniqlo.com.hk/hmall/test/u0000000014160/main/first/561/1.jpg,4900,2,1
9,153.0,Uniqlo,T-Shirts,Mens,WAFFLE HENLEY NECK SHORT SLEEVE T-SHIRT 433033,https://www.uniqlo.com.hk/hmall/test/u0000000015983/main/first/561/1.jpg,9900,2,1
9,174.0,Uniqlo,T-Shirts,Mens,U AIRism COTTON CREW NECK OVERSIZED T-SHIRT 435806,https://www.uniqlo.com.hk/hmall/test/u0000000014788/main/first/561/1.jpg,9900,2,1
9,176.0,Uniqlo,T-Shirts,Mens,U OVERSIZED CREW NECK SHORT SLEEVE T-SHIRT 433031,https://www.uniqlo.com.hk/hmall/test/u0000000014694/main/first/561/1.jpg,9900,2,1
9,,Ralph_Lauren,Jeans,Mens,Slim Fit Stretch Jean,"https://uxawscdn.baozun.com/aws/96001096/20210310/711F330CAA2DAB9C29A3C48317F200CC.png?x-oss-process=image/resize,m_fill,h_492,w_392",3900,2,1
9,,Ralph_Lauren,Jumpers,Mens,Notch-Lapel Wool Cardigan,"https://uxawscdn.baozun.com/aws/96001096/20201016/1F902938658D5FFFE7F0E9EF95BAE933.png?x-oss-process=image/resize,m_fill,h_492,w_392",2900,2,1
9,,Ralph_Lauren,Shorts,Mens,5-Inch Mayfair Floral-Print Swim Trunk,"https://uxawscdn.baozun.com/aws/96001096/20210106/2037379CCFAA98465C7C649E6DA6585E.png?x-oss-process=image/resize,m_fill,h_492,w_392",3300,2,1
9,,Ralph_Lauren,T-Shirts,Mens,Custom Slim Fit Soft Cotton T-Shirt,"https://uxawscdn.baozun.com/aws/96001096/20210106/53E425256D63D44091C4AD7D13417638.png?x-oss-process=image/resize,m_fill,h_492,w_392",790,2,1
10,40.0,CalvinKleinWomen,Blouses,Womens,embroidered eyelet boxy shirt ,https://images.demandware.net/dw/image/v2/ABAD_PRD/on/demandware.static/-/Sites-calvinklein-hk-master/default/dwfeca7bfc/images/hi-res/W44253C394-100/W44253C394-100-ITEM-1.jpg?sw=730,916,15,6
10,34.0,CalvinKleinWomen,Blouses,Womens,gauzy silk blouse ,https://images.demandware.net/dw/image/v2/ABAD_PRD/on/demandware.static/-/Sites-calvinklein-hk-master/default/dw7da730f1/images/hi-res/W44167S106-BLA/W44167S106-BLA-ITEM-1.jpg?sw=730,,15,6
10,19.0,CalvinKleinWomen,Dresses,Womens,cotton poplin bubble dress ,https://images.demandware.net/dw/image/v2/ABAD_PRD/on/demandware.static/-/Sites-calvinklein-hk-master/default/dw3dbbf303/images/hi-res/W54850C322-001/W54850C322-001-ITEM-1.jpg?sw=730,,15,6
10,1.0,CalvinKleinWomen,Dresses,Womens,organic cotton stretch mini corset dress ,https://images.demandware.net/dw/image/v2/ABAD_PRD/on/demandware.static/-/Sites-calvinklein-hk-master/default/dw0a921332/images/hi-res/40115WA-001/40115WA-001-ITEM-1.jpg?sw=730,,15,6
10,35.0,CalvinKleinWomen,Dresses,Womens,polka dot geo lurex fil coupe dress ,https://images.demandware.net/dw/image/v2/ABAD_PRD/on/demandware.static/-/Sites-calvinklein-hk-master/default/dwa3545640/images/hi-res/W54726T256-010/W54726T256-010-ITEM-1.jpg?sw=730,,15,6
10,27.0,CalvinKleinWomen,Jackets & Coats,Womens,long brushed coat ,https://images.demandware.net/dw/image/v2/ABAD_PRD/on/demandware.static/-/Sites-calvinklein-hk-master/default/dw9522f0a7/images/hi-res/W61409W185-PAS/W61409W185-PAS-ITEM-1.jpg?sw=730,,15,6
10,8.0,CalvinKleinWomen,Skirts,Womens,front button a-line skirt ,https://images.demandware.net/dw/image/v2/ABAD_PRD/on/demandware.static/-/Sites-calvinklein-hk-master/default/dw3d846665/images/hi-res/W31927C385-100/W31927C385-100-ITEM-1.jpg?sw=730,836,15,6
10,18.0,CalvinKleinWomen,Skirts,Womens,ad-cny side stripe ,https://images.demandware.net/dw/image/v2/ABAD_PRD/on/demandware.static/-/Sites-calvinklein-hk-master/default/dw7b1b6dcf/images/hi-res/J212853-BAE/J212853-BAE-ITEM-1.jpg?sw=730,,15,6
10,7.0,CalvinKleinWomen,Skirts,Womens,ck one double layer sheer skirt ,https://images.demandware.net/dw/image/v2/ABAD_PRD/on/demandware.static/-/Sites-calvinklein-hk-master/default/dwcebb8335/images/hi-res/J215771-BEH/J215771-BEH-ITEM-1.jpg?sw=730,345,15,6
10,29.0,CalvinKleinWomen,Trousers,Womens,organic motion woven pants ,https://images.demandware.net/dw/image/v2/ABAD_PRD/on/demandware.static/-/Sites-calvinklein-hk-master/default/dw5426a046/images/hi-res/4WF0P691-007/4WF0P691-007-ITEM-1.jpg?sw=730,495,15,6
10,15.0,CalvinKleinWomen,Trousers,Womens,logo trim joggers ,https://images.demandware.net/dw/image/v2/ABAD_PRD/on/demandware.static/-/Sites-calvinklein-hk-master/default/dw23aacf28/images/hi-res/J215458-BEH/J215458-BEH-ITEM-1.jpg?sw=730,990,15,6
10,33.0,CalvinKleinWomen,Trousers,Womens,logo tape woven pants ,https://images.demandware.net/dw/image/v2/ABAD_PRD/on/demandware.static/-/Sites-calvinklein-hk-master/default/dwa48bd21a/images/hi-res/4WF0P684-007/4WF0P684-007-ITEM-1.jpg?sw=730,445,15,6
10,5.0,Max&Co,Blouses,Womens,Printed twill blouse,https://b2c-media.maxandco.com/sys-master/m0/MC/2021/1/7111081003/003/s3master/7111081003003-z-epoca-camicia_thumbnail.jpg#thumbnail,,15,6
10,12.0,Max&Co,Blouses,Womens,Floral pure silk shirt,https://b2c-media.maxandco.com/sys-master/m0/MC/2021/1/9111041603/001/s3master/9111041603001-z-raul-camicia_thumbnail.jpg#thumbnail,,15,6
10,17.0,Max&Co,Blouses,Womens,Glossy jersey top,https://b2c-media.maxandco.com/sys-master/m0/MC/2021/1/9941961603/003/s3master/9941961603003-z-pulcino-body-top_thumbnail.jpg#thumbnail,,15,6
10,13.0,Max&Co,Blouses,Womens,Striped tank top with foulard,https://b2c-media.maxandco.com/sys-master/m0/MC/2021/1/6941941003/002/s3master/6941941003002-z-dazi-body-top_thumbnail.jpg#thumbnail,,15,6
10,21.0,Max&Co,Dresses,Womens,Techno-taffeta dress,https://b2c-media.maxandco.com/sys-master/m0/MC/2021/1/9221331603/003/s3master/9221331603003-z-spora-abito_thumbnail.jpg#thumbnail,,15,6
10,28.0,Max&Co,Dresses,Womens,St. Gallen embroidered cotton dress,https://b2c-media.maxandco.com/sys-master/m0/MC/2021/1/6221061003/002/s3master/6221061003002-z-ode-abito_thumbnail.jpg#thumbnail,,15,6
10,28.0,Max&Co,Jackets & Coats,Womens,"Slim, two-button blazer",https://b2c-media.maxandco.com/sys-master/m0/MC/2021/1/7041021003/002/s3master/7041021003002-z-elia-giacca_thumbnail.jpg#thumbnail,,15,6
10,6.0,Max&Co,Jackets & Coats,Womens,Satin jacquard blazer,https://b2c-media.maxandco.com/sys-master/m0/MC/2021/1/9041041603/001/s3master/9041041603001-z-gamma-giacca_thumbnail.jpg#thumbnail,,15,6
10,29.0,Max&Co,Jackets & Coats,Womens,Leather aviator jacket,https://b2c-media.maxandco.com/sys-master/m0/MC/2021/1/6441501003/001/s3master/6441501003001-z-sinistra-giacca-in-pelle_thumbnail.jpg#thumbnail,,15,6
10,7.0,Max&Co,Jackets & Coats,Womens,Shortrun pea coat in drap,https://b2c-media.maxandco.com/sys-master/m0/MC/2021/1/4081991003/004/s3master/4081991003004-z-shortrun-giaccone_thumbnail.jpg#thumbnail,,15,6
10,14.0,Max&Co,Jackets & Coats,Womens,"Slim, two-button blazer",https://b2c-media.maxandco.com/sys-master/m0/MC/2021/1/7041021003/001/s3master/7041021003001-z-elia-giacca_thumbnail.jpg#thumbnail,,15,6
10,29.0,Max&Co,Skirts,Womens,Tweed jersey skirt,https://b2c-media.maxandco.com/sys-master/m0/MC/2021/1/6771991003/001/s3master/6771991003001-z-dai-gonna-in-jersey_thumbnail.jpg#thumbnail,,15,6
10,24.0,Max&Co,Skirts,Womens,Tulle skirt with sequin stripes,https://b2c-media.maxandco.com/sys-master/m0/MC/2021/1/9771991603/001/s3master/9771991603001-z-premessa-gonna-in-jersey_thumbnail.jpg#thumbnail,,15,6
10,22.0,Max&Co,Skirts,Womens,Denim jacquard midi skirt,https://b2c-media.maxandco.com/sys-master/m0/MC/2021/1/6101091003/001/s3master/6101091003001-z-nevoso-gonna_thumbnail.jpg#thumbnail,,15,6
10,19.0,Max&Co,Trousers,Womens,Linen and cotton shorts,https://b2c-media.maxandco.com/sys-master/m0/MC/2021/1/7141021003/001/s3master/7141021003001-z-scoglio-pantalone-corto_thumbnail.jpg#thumbnail,,15,6
10,23.0,Max&Co,Trousers,Womens,Bootcut jeans in cotton drill,https://b2c-media.maxandco.com/sys-master/m0/MC/2021/1/6131111003/003/s3master/6131111003003-z-semitono-pantalone-lungo_thumbnail.jpg#thumbnail,,15,6
10,13.0,MaxMara,Dresses,Womens,Cotton sateen dress,https://b2c-media.maxmara.com/sys-master/m0/MM/2021/1/9221191206/001/s3details/9221191206001-x-pisa_thumbnail.jpg#thumbnail-x,,15,6
10,1.0,MaxMara,Dresses,Womens,Cady jumpsuit,https://b2c-media.maxmara.com/sys-master/m0/MM/2021/1/1241011706/003/s3details/1241011706003-x-gerard_thumbnail.jpg#thumbnail-x,,15,6
10,15.0,MaxMara,Dresses,Womens,Cady jumpsuit,https://b2c-media.maxmara.com/sys-master/m0/MM/2021/1/1241021206/003/s3details/1241021206003-x-asiago_thumbnail.jpg#thumbnail-x,,15,6
10,5.0,MaxMara,Dresses,Womens,Silk charmeuse dress,https://b2c-media.maxmara.com/sys-master/m0/MM/2021/1/1221111806/031/s3master/1221111806031-z-amico_normal.jpg#thumbnail-z,,15,6
10,9.0,MaxMara,Dresses,Womens,Cotton poplin dress,https://b2c-media.maxmara.com/sys-master/m0/MM/2021/1/1221111206/001/s3details/1221111206001-x-fedora_thumbnail.jpg#thumbnail-x,,15,6
10,23.0,MaxMara,Dresses,Womens,Cotton poplin dress,https://b2c-media.maxmara.com/sys-master/m0/MM/2021/1/1221121206/030/s3master/1221121206030-z-bergen_normal.jpg#thumbnail-z,,15,6
10,15.0,MaxMara,Skirts,Womens,Graphic-print wrap skirt,https://b2c-media.maxmara.com/sys-master/m0/MM/2021/1/2101031706/001/s3details/2101031706001-x-dirce_thumbnail.jpg#thumbnail-x,,15,6
10,8.0,MaxMara,Skirts,Womens,Taffeta and silk skirt,https://b2c-media.maxmara.com/sys-master/m0/MM/2021/1/1101121806/019/s3details/1101121806019-x-elide_thumbnail.jpg#thumbnail-x,,15,6
10,24.0,MaxMara,Skirts,Womens,Silk organza skirt,https://b2c-media.maxmara.com/sys-master/m0/MM/2021/1/6101011506/001/s3details/6101011506001-x-hoyo_thumbnail.jpg#thumbnail-x,,15,6
10,6.0,MaxMara,Skirts,Womens,Cotton twill skirt,https://b2c-media.maxmara.com/sys-master/m0/MM/2021/1/1101161806/003/s3details/1101161806003-x-dudy_thumbnail.jpg#thumbnail-x,,15,6
10,5.0,MaxMara,Skirts,Womens,Cotton twill skirt,https://b2c-media.maxmara.com/sys-master/m0/MM/2021/1/1101191806/016/s3master/1101191806016-z-tabacco_normal.jpg#thumbnail-z,,15,6
10,2.0,MaxMara,Trousers,Womens,Cotton twill trousers,https://b2c-media.maxmara.com/sys-master/m0/MM/2021/1/1131091206/001/s3details/1131091206001-x-eburnea_thumbnail.jpg#thumbnail-x,,15,6
10,15.0,MaxMara,Trousers,Womens,Linen and cotton basketweave trousers,https://b2c-media.maxmara.com/sys-master/m0/MM/2021/1/9131031206/027/s3details/9131031206027-x-francia_thumbnail.jpg#thumbnail-x,,15,6
10,17.0,MaxMara,Trousers,Womens,Linen canvas trousers,https://b2c-media.maxmara.com/sys-master/m0/MM/2021/1/5131031106/015/s3details/5131031106015-x-siamese_thumbnail.jpg#thumbnail-x,,15,6
10,14.0,MaxMara,Trousers,Womens,Cotton trousers,https://b2c-media.maxmara.com/sys-master/m0/MM/2021/1/1131111806/001/s3details/1131111806001-x-malizia_thumbnail.jpg#thumbnail-x,,15,6
10,27.0,MaxMara,Trousers,Womens,Stretch cotton satin trousers,https://b2c-media.maxmara.com/sys-master/m0/MM/2021/1/1131131206/007/s3details/1131131206007-x-calcut_thumbnail.jpg#thumbnail-x,,15,6
10,21.0,MaxMara,Trousers,Womens,Cotton poplin trousers,https://b2c-media.maxmara.com/sys-master/m0/MM/2021/1/9131151206/001/s3details/9131151206001-x-zuai_thumbnail.jpg#thumbnail-x,,15,6
10,981.0,Saint Laurent,Dresses,Womens,sweetheart knot mini dress in sable saint laurent,https://saint-laurent.dam.kering.com/m/154885191c1af3df/Thumbnail-656558Y012W1000_A.jpg?v=1,24900,15,6
10,984.0,Saint Laurent,Dresses,Womens,mini dress in leopard-print dévoré silk satin ,https://saint-laurent.dam.kering.com/m/3e996fa21d816a3a/Thumbnail-647799Y5C471058_A.jpg?v=3,24900,15,6
10,822.0,Saint Laurent,Jackets & Coats,Womens,long belted coat in wool jersey,https://saint-laurent.dam.kering.com/m/3fa987581fb9d0cd/Thumbnail-658324Y288V1000_A.jpg?v=3,26000,15,6
10,755.0,Saint Laurent,Jackets & Coats,Womens,long belted jacket in lambskin,https://saint-laurent.dam.kering.com/m/9df81269f1bf024/Thumbnail-660573YC2ZZ1000_A.jpg?v=3,43000,15,6
10,806.0,Saint Laurent,Jackets & Coats,Womens,single-breasted jacket in velvet,https://saint-laurent.dam.kering.com/m/2b6c931d1dd1536b/Thumbnail-627265Y615W3900_A.jpg?v=1,22000,15,6
10,862.0,Saint Laurent,Trousers,Womens,tailored bermuda shorts in chainette striped wool,https://saint-laurent.dam.kering.com/m/73c883e9571a7e70/Thumbnail-648747Y1A579601_A.jpg?v=4,9500,15,6
10,847.0,Saint Laurent,Trousers,Womens,pleated pants in grain de poudre saint laurent,https://saint-laurent.dam.kering.com/m/4c3763c49a3efed2/Thumbnail-634975Y512W1000_A.jpg?v=3,9800,15,6
10,,Ralph_Lauren,Dresses,Womens,Jaela Floral Jersey Day Dress,"https://uxawscdn.baozun.com/aws/96001096/20210302/4347350B0B14336F4C61B8446D2B41C1.png?x-oss-process=image/resize,m_fill,h_492,w_392",14500,15,6
10,,Ralph_Lauren,Jackets & Coats,Womens,Jada Silk-Linen Herringbone Jacket,"https://uxawscdn.baozun.com/aws/96001096/20210419/AC323F35A63E151579421795DA4D875C.png?x-oss-process=image/resize,m_fill,h_492,w_392",14500,15,6
