User_ID,ID,Brand,Category,Category Raw,Gender,Name,Image Location,Price,Customer_Cluster,Shop_Cluster
24,1680,Calvin Klein Performance,T-Shirts,Mens T-Shirts,Mens,  Active Icon Cool Touch Tee ,CalvinKleinPerformance/Mens T-Shirts/CalvinKleinPerformance 8 active icon cool touch tee .png,,2,1
24,3859,Muji,Jackets & Coats,Mens Jackets,Mens,  Men_S Water Repellent Nylon  Pocket Jacket,Muji/Mens Jackets/Muji 1 Men_s Water Repellent Nylon 6 Pocket Jacket.jpg,,2,1
24,3867,Muji,Jumpers,Mens Knitwear,Mens,  Men_S Organic Cotton Uneven Yarn Crew Neck Sweater,Muji/Mens Knitwear/Muji 4 Men_s Organic Cotton Uneven Yarn Crew Neck Sweater.jpg,,2,1
24,4051,Nike,Jackets & Coats,Mens Jackets _ Vests,Mens,  Men_S Jacket,Nike/Mens Jackets _ Vests/Nike 15 Men_s Jacket.png,,2,1
24,4054,Nike,Jackets & Coats,Mens Jackets _ Vests,Mens,  M Unlined Men_S Hooded Jacket,Nike/Mens Jackets _ Vests/Nike 18 M65 Unlined Men_s Hooded Jacket.png,,2,1
24,4073,Nike,Jackets & Coats,Mens Jackets _ Vests,Mens,  Coaches_ Men_S Jacket,Nike/Mens Jackets _ Vests/Nike 35 Coaches_ Men_s Jacket.png,,2,1
24,4153,Nike,Shorts,Mens Shorts,Mens,  Men_S Woven Shorts,Nike/Mens Shorts/Nike 38 Men_s Woven Shorts.png,,2,1
24,4177,Nike,T-Shirts,Mens Tops _ T-shirts,Mens,  Men_S Short-Sleeve T-Shirt,Nike/Mens Tops _ T-shirts/Nike 24 Men_s Short-Sleeve T-Shirt.png,,2,1
24,4185,Nike,T-Shirts,Mens Tops _ T-shirts,Mens,  Men_S Basketball T-Shirt,Nike/Mens Tops _ T-shirts/Nike 31 Men_s Basketball T-Shirt.png,,2,1
24,4161,Nike,T-Shirts,Mens Tops _ T-shirts,Mens,  Men_S T-Shirt,Nike/Mens Tops _ T-shirts/Nike 1 Men_s T-Shirt.png,,2,1
24,4180,Nike,T-Shirts,Mens Tops _ T-shirts,Mens,  Men_S Sneaker Short-Sleeve T-Shirt,Nike/Mens Tops _ T-shirts/Nike 27 Men_s Sneaker Short-Sleeve T-Shirt.png,,2,1
24,5636,Saint Laurent,Jackets & Coats,Mens Jackets,Mens, Jacket With Shearling Collar In Used ’S Blue Denim,Saint_Laurent/Mens Jackets/59 jacket with shearling collar in used 70’s blue denim.jpg,,2,1
24,5624,Saint Laurent,Jackets & Coats,Mens Jackets,Mens, Peaked Lapel Tuxedo Jacket In Grain De Poudre Saint Laurent,Saint_Laurent/Mens Jackets/225 peaked lapel tuxedo jacket in grain de poudre saint laurent.jpg,,2,1
24,5767,Saint Laurent,T-Shirts,Mens T-shirt,Mens, Tie-Dye Striped Monogram T-Shirt In Jersey,Saint_Laurent/Mens T-shirt/20 tie-dye striped monogram t-shirt in jersey.jpg,,2,1
24,5761,Saint Laurent,T-Shirts,Mens T-shirt,Mens, Saint Laurent T-Shirt In Cotton,Saint_Laurent/Mens T-shirt/13 saint laurent t-shirt in cotton.jpg,,2,1
24,6179,Uniqlo,Jeans,Mens Jeans,Mens,  Slim Fit Jeans ,Uniqlo/Mens Jeans/Uniqlo 90 SLIM FIT JEANS 433326.jpg,,2,1
24,6232,Uniqlo,Shorts,Mens Shorts,Mens,  Linen Blended Shorts (Inseam -Cm) ,Uniqlo/Mens Shorts/Uniqlo 48 LINEN BLENDED SHORTS (INSEAM 25-29CM) 437259.jpg,,2,1
24,6235,Uniqlo,Shorts,Mens Shorts,Mens,  Denim Shorts (Inseam .-Cm) ,Uniqlo/Mens Shorts/Uniqlo 51 DENIM SHORTS (INSEAM 21.5-25CM) 434855.jpg,,2,1
24,6161,Uniqlo,T-Shirts,Mens Formal-shirts,Mens,  +J Supima Cotton Regular Fit Long Sleeve Shirt ,Uniqlo/Mens Formal-shirts/Uniqlo 307 +J SUPIMA COTTON REGULAR FIT LONG SLEEVE SHIRT 436109.jpg,,2,1
24,6278,Uniqlo,T-Shirts,Mens T-shirts_tanktops,Mens,  +J Supima Cotton Short Sleeve Printed T-Shirt ,Uniqlo/Mens T-shirts_tanktops/Uniqlo 172 +J SUPIMA COTTON SHORT SLEEVE PRINTED T-SHIRT 440441.jpg,,2,1
24,6107,Uniqlo,T-Shirts,Mens Casual-shirts,Mens,  Extra Fine Cotton Broadcloth Short Sleeve Shirt ,Uniqlo/Mens Casual-shirts/Uniqlo 236 EXTRA FINE COTTON BROADCLOTH SHORT SLEEVE SHIRT 433477.jpg,,2,1
24,6138,Uniqlo,T-Shirts,Mens Casual-shirts,Mens,  Denim Dobby Long Sleeve Shirt ,Uniqlo/Mens Casual-shirts/Uniqlo 268 DENIM DOBBY LONG SLEEVE SHIRT 430917.jpg,,2,1
24,6164,Uniqlo,T-Shirts,Mens Formal-shirts,Mens,  +J Supima Cotton Regular Fit Long Sleeve Shirt ,Uniqlo/Mens Formal-shirts/Uniqlo 310 +J SUPIMA COTTON REGULAR FIT LONG SLEEVE SHIRT 440459.jpg,,2,1
24,6201,Uniqlo,T-Shirts,Mens Longsleeves_T-shirt,Mens,  U Crew Neck Long Sleeve T-Shirt ,Uniqlo/Mens Longsleeves_T-shirt/Uniqlo 219 U CREW NECK LONG SLEEVE T-SHIRT 429158.jpg,,2,1
24,4981,Ralph Lauren,T-Shirts,MEN_t-shirts,Mens,Ralphlaurent  Men_T-Shirts Men,Ralph_Lauren/MEN_t-shirts/RalphLaurent 64 MEN_t-shirts men.jpg,,2,1
24,5001,Ralph Lauren,T-Shirts,MEN_t-shirts,Mens,Ralphlaurent  Men_T-Shirts Men,Ralph_Lauren/MEN_t-shirts/RalphLaurent 82 MEN_t-shirts men.jpg,,2,1
24,4973,Ralph Lauren,T-Shirts,MEN_t-shirts,Mens,Ralphlaurent  Men_T-Shirts Men,Ralph_Lauren/MEN_t-shirts/RalphLaurent 57 MEN_t-shirts men.jpg,,2,1
25,1838,Calvin Klein Women,Jackets & Coats,Womens Jackets,Womens,  Garment-Dyed Canvas Denim Jacket ,CalvinKleinWomen/Womens Jackets/CalvinKleinWomen 1 garment-dyed canvas denim jacket .png,,15,6
25,1864,Calvin Klein Women,Jackets & Coats,Womens Jackets,Womens,  Eco Puffer Jacket ,CalvinKleinWomen/Womens Jackets/CalvinKleinWomen 33 eco puffer jacket .png,,15,6
25,1905,Calvin Klein Women,Skirts,Womens Skirts,Womens,  Ad-Cny Side Stripe ,CalvinKleinWomen/Womens Skirts/CalvinKleinWomen 18 ad-cny side stripe .png,,15,6
25,1900,Calvin Klein Women,Skirts,Womens Skirts,Womens,  Asymmetric Ruffled Skirt ,CalvinKleinWomen/Womens Skirts/CalvinKleinWomen 13 asymmetric ruffled skirt .png,,15,6
25,2037,Calvin Klein Women,Trousers,Womens Trousers,Womens,  Chinese New Year Capsule Fabric Mix Sweatpants ,CalvinKleinWomen/Womens Trousers/CalvinKleinWomen 16 chinese new year capsule fabric mix sweatpants .png,,15,6
25,3608,Max&Co,Dresses,Womens Dresses,Womens,  Cotton Poplin Shirt Dress,Max_Co/Womens Dresses/Max_Co 2 Cotton poplin shirt dress.jpg,,15,6
25,3685,Max&Co,Dresses,Womens Jumpsuits,Womens,  Denim Jumpsuit,Max_Co/Womens Jumpsuits/Max_Co 18 Denim jumpsuit.jpg,,15,6
25,3586,Max&Co,Jackets & Coats,Womens Coats,Womens,  -In- Poncho And Sweatshirt,Max_Co/Womens Coats/Max_Co 3 2-in-1 poncho and sweatshirt.jpg,,15,6
25,3832,Max&Co,Trousers,Womens Trousers,Womens,  Cotton Gabardine Trousers,Max_Co/Womens Trousers/Max_Co 24 Cotton gabardine trousers.jpg,,15,6
25,3361,Max Mara,Dresses,Womens Dresses,Womens,  Cotton Poplin Dress,MaxMara/Womens Dresses/MaxMara 34 Cotton poplin dress.jpg,,15,6
25,3364,Max Mara,Dresses,Womens Dresses,Womens,  Ramie Fabric Dress,MaxMara/Womens Dresses/MaxMara 4 Ramie fabric dress.jpg,,15,6
25,3414,Max Mara,Skirts,Womens Skirts,Womens,  Cotton Poplin Skirt,MaxMara/Womens Skirts/MaxMara 32 Cotton poplin skirt.jpg,,15,6
25,3407,Max Mara,Skirts,Womens Skirts,Womens,  Silk And Linen Tweed Herringbone Skirt,MaxMara/Womens Skirts/MaxMara 27 Silk and linen tweed herringbone skirt.jpg,,15,6
25,3396,Max Mara,Skirts,Womens Skirts,Womens,  Floral-Print Pencil Skirt,MaxMara/Womens Skirts/MaxMara 17 Floral-print pencil skirt.jpg,,15,6
25,3423,Max Mara,Skirts,Womens Skirts,Womens,  Taffeta And Silk Skirt,MaxMara/Womens Skirts/MaxMara 8 Taffeta and silk skirt.jpg,,15,6
25,2122,Hugo Boss,Blouses,HugoBoss-Blouses,Womens,Relaxed-Fit Blouse In Crepe Georgette With New-Season Print,HugoBoss/HugoBoss-Blouses/25Relaxed-fit blouse in crepe georgette with new-season print.jpg,,15,6
25,3245,Hugo Boss,Jackets & Coats,HugoBoss-WomenJackets,Womens,Double-Breasted Regular-Fit Jacket In Virgin Wool And Silk,HugoBoss/HugoBoss-WomenJackets/Double-breasted regular-fit jacket in virgin wool and silk.jpg,,15,6
25,3177,Hugo Boss,Skirts,HugoBoss-Skirts,Womens,A-Line Midi Skirt In Lustrous Fabric,HugoBoss/HugoBoss-Skirts/16A-line midi skirt in lustrous fabric.jpg,,15,6
25,5846,Saint Laurent,Jackets & Coats,Womens Jackets,Womens, Double-Breasted Jacket In Rive Gauche Stripes Wool Flannel,Saint_Laurent/Womens Jackets/798 double-breasted jacket in rive gauche stripes wool flannel.jpg,,15,6
25,6018,Saint Laurent,Trousers,Womens Trousers,Womens, Pleated Pants In Grain De Poudre Saint Laurent,Saint_Laurent/Womens Trousers/847 pleated pants in grain de poudre saint laurent.jpg,,15,6
25,6017,Saint Laurent,Trousers,Womens Trousers,Womens, High-Rise Stretch Lambskin Leggings,Saint_Laurent/Womens Trousers/773 high-rise stretch lambskin leggings.jpg,,15,6
25,5180,Ralph Lauren,Dresses,WOMEN_Dresses _ Jumpsuits,Womens,Ralphlaurent  Dresses _ Jumpsuits Women,Ralph_Lauren/WOMEN_Dresses _ Jumpsuits/RalphLaurent 46 Dresses _ Jumpsuits women.jpg,,15,6
25,5117,Ralph Lauren,Jackets & Coats,WOMEN_Blazers,Womens,Ralphlaurent  Blazers Women,Ralph_Lauren/WOMEN_Blazers/RalphLaurent 2 Blazers women.jpg,,15,6
25,5374,Ralph Lauren,Skirts,WOMEN_Skirts,Womens,Ralphlaurent  Shorts _ Skirts Women,Ralph_Lauren/WOMEN_Skirts/RalphLaurent 37 Shorts _ Skirts women.jpg,,15,6
25,5369,Ralph Lauren,Skirts,WOMEN_Skirts,Womens,Ralphlaurent  Shorts _ Skirts Women,Ralph_Lauren/WOMEN_Skirts/RalphLaurent 29 Shorts _ Skirts women.jpg,,15,6
26,770,Adidas,Jumpers,Womens Sweatshirts _ Hoodies,Womens,  Disney Yoda Hoodie (Gender Neutral),Adidas/Womens Sweatshirts _ Hoodies/Adidas 15 DISNEY YODA HOODIE (GENDER NEUTRAL).jpg,,7,2
26,832,Adidas,Jumpers,Womens Sweatshirts _ Hoodies,Womens,  Knit Hooded Jacket,Adidas/Womens Sweatshirts _ Hoodies/Adidas 71 KNIT HOODED JACKET.jpg,,7,2
26,945,Adidas,T-Shirts,Womens T-Shirts,Womens,  Adicolor Premium Tee (Gender Neutral),Adidas/Womens T-Shirts/Adidas 9 ADICOLOR PREMIUM TEE (GENDER NEUTRAL).jpg,,7,2
26,1734,Calvin Klein Performance,Jackets & Coats,Womens Jackets,Womens,  Leaf Print Lightweight Jacket ,CalvinKleinPerformance/Womens Jackets/CalvinKleinPerformance 9 leaf print lightweight jacket .png,,7,2
26,1739,Calvin Klein Performance,Skirts,Womens Skirts,Womens,  Active Icon Overlap Flare Skirt ,CalvinKleinPerformance/Womens Skirts/CalvinKleinPerformance 1 active icon overlap flare skirt .png,,7,2
26,1740,Calvin Klein Performance,Skirts,Womens Skirts,Womens,  Reflection Overlap Pleat Skirt ,CalvinKleinPerformance/Womens Skirts/CalvinKleinPerformance 2 reflection overlap pleat skirt .png,,7,2
26,1742,Calvin Klein Performance,T-Shirts,Womens T-Shirts,Womens,  Logo Short Sleeve Tee ,CalvinKleinPerformance/Womens T-Shirts/CalvinKleinPerformance 10 logo short sleeve tee .png,,7,2
26,1863,Calvin Klein Women,Jackets & Coats,Womens Jackets,Womens,  Chinese New Year Capsule Reversible Jacket ,CalvinKleinWomen/Womens Jackets/CalvinKleinWomen 32 chinese new year capsule reversible jacket .png,,7,2
26,1870,Calvin Klein Women,Jackets & Coats,Womens Jackets,Womens,  Quilted Down Jacket ,CalvinKleinWomen/Womens Jackets/CalvinKleinWomen 6 quilted down jacket .png,,7,2
26,1858,Calvin Klein Women,Jackets & Coats,Womens Jackets,Womens,  Chinese New Year Capsule Relaxed Denim Trucker Jacket ,CalvinKleinWomen/Womens Jackets/CalvinKleinWomen 28 chinese new year capsule relaxed denim trucker jacket .png,,7,2
26,1835,Calvin Klein Women,Jumpers,Womens Hoodies,Womens,  Logo Graphic Organic Cotton Hoodie ,CalvinKleinWomen/Womens Hoodies/CalvinKleinWomen 6 logo graphic organic cotton hoodie .png,,7,2
26,1973,Calvin Klein Women,T-Shirts,Womens T-Shirts,Womens,  Icon Essentials Intarsia Logo Tee ,CalvinKleinWomen/Womens T-Shirts/CalvinKleinWomen 27 icon essentials intarsia logo tee .png,,7,2
26,1970,Calvin Klein Women,T-Shirts,Womens T-Shirts,Womens,  Monogram Modern Straight Tee ,CalvinKleinWomen/Womens T-Shirts/CalvinKleinWomen 24 monogram modern straight tee .png,,7,2
26,1997,Calvin Klein Women,T-Shirts,Womens Tops,Womens,  Ck One Double Layer Sheer Vest ,CalvinKleinWomen/Womens Tops/CalvinKleinWomen 12 ck one double layer sheer vest .png,,7,2
26,1991,Calvin Klein Women,T-Shirts,Womens T-Shirts,Womens,  Sparkle Foil Monogram Pima Cotton Tee ,CalvinKleinWomen/Womens T-Shirts/CalvinKleinWomen 7 sparkle foil monogram pima cotton tee .png,,7,2
26,3667,Max&Co,Jeans,Womens Jeans and Denim,Womens,  Bootcut Jeans In Cotton Drill,Max_Co/Womens Jeans and Denim/Max_Co 13 Bootcut jeans in cotton drill.jpg,,7,2
26,3672,Max&Co,Jeans,Womens Jeans and Denim,Womens,  Stone-Washed Bootcut Jeans,Max_Co/Womens Jeans and Denim/Max_Co 24 Stone-washed bootcut jeans.jpg,,7,2
26,3797,Max&Co,T-Shirts,Womens Sweatshirts _ T-Shirts,Womens,  Cropped T-Shirt With Dot Appliqué,Max_Co/Womens Sweatshirts _ T-Shirts/Max_Co 2 Cropped T-shirt with dot appliqué.jpg,,7,2
26,3810,Max&Co,T-Shirts,Womens Sweatshirts _ T-Shirts,Womens,  Cotton Logo Tee,Max_Co/Womens Sweatshirts _ T-Shirts/Max_Co 31 Cotton Logo Tee.jpg,,7,2
26,3943,Muji,Jackets & Coats,Womens Jackets,Womens,  Ladies_ French Terry Jacket,Muji/Womens Jackets/Muji 5 Ladies_ French Terry Jacket.jpg,,7,2
26,3946,Muji,Jumpers,Womens Knitwear,Womens,  Ladies_ French Linen Wide Sweater,Muji/Womens Knitwear/Muji 1 Ladies_ French Linen Wide Sweater.jpg,,7,2
26,3957,Muji,Jumpers,Womens Knitwear,Womens,  Ladies_ Hemp Short Sleeve Pullover,Muji/Womens Knitwear/Muji 25 Ladies_ Hemp Short Sleeve Pullover.jpg,,7,2
26,4262,Nike,Jackets & Coats,Womens Jackets _ Vests,Womens,  Women_S Running Jacket,Nike/Womens Jackets _ Vests/Nike 30 Women_s Running Jacket.png,,7,2
26,4241,Nike,Jackets & Coats,Womens Jackets _ Vests,Womens,  Trench Women_S Woven Jacket,Nike/Womens Jackets _ Vests/Nike 11 Trench Women_s Woven Jacket.png,,7,2
26,4342,Nike,Skirts,Womens Skirts,Womens,  Women_S Woven Skirt,Nike/Womens Skirts/Nike 16 Women_s Woven Skirt.png,,7,2
26,4350,Nike,T-Shirts,Womens Tops _ T-shirts,Womens,  Women_S T-Shirt,Nike/Womens Tops _ T-shirts/Nike 12 Women_s T-Shirt.png,,7,2
26,4353,Nike,T-Shirts,Womens Tops _ T-shirts,Womens,  Women_S Tank,Nike/Womens Tops _ T-shirts/Nike 18 Women_s Tank.png,,7,2
26,6377,Uniqlo,Blouses,Womens Shirts_Blouses,Womens,  Rayon Open Collar Short Sleeve Shirt ,Uniqlo/Womens Shirts_Blouses/Uniqlo 419 RAYON OPEN COLLAR SHORT SLEEVE SHIRT 435654.jpg,,7,2
26,6343,Uniqlo,Jackets & Coats,Womens Casual Outers_jackets,Womens,  U Light Weight Denim Coverall ,Uniqlo/Womens Casual Outers_jackets/Uniqlo 340 U LIGHT WEIGHT DENIM COVERALL 433641.jpg,,7,2
26,6316,Uniqlo,Jackets & Coats,Womens Blazer_Cardigan_Coats,Womens,  Ines De La Fressange Cotton Long Coat ,Uniqlo/Womens Blazer_Cardigan_Coats/Uniqlo 351 INES DE LA FRESSANGE COTTON LONG COAT 437233.jpg,,7,2
26,6309,Uniqlo,Jackets & Coats,Womens Blazer_Cardigan_Coats,Womens,  Light V Neck Cardigan ,Uniqlo/Womens Blazer_Cardigan_Coats/Uniqlo 342 LIGHT V NECK CARDIGAN 435908.jpg,,7,2
26,6341,Uniqlo,Jackets & Coats,Womens Casual Outers_jackets,Womens,  Ines De La Fressange Denim Coverall ,Uniqlo/Womens Casual Outers_jackets/Uniqlo 338 INES DE LA FRESSANGE DENIM COVERALL 437232.jpg,,7,2
26,6350,Uniqlo,Jeans,Womens Jeans,Womens,  High Rise Skinny Ankle Jeans (Beauty Compression) ,Uniqlo/Womens Jeans/Uniqlo 384 HIGH RISE SKINNY ANKLE JEANS (BEAUTY COMPRESSION) 429098.jpg,,7,2
26,6349,Uniqlo,Jeans,Womens Jeans,Womens,  High Rise Skinny Ankle Jeans (Beauty Compression) ,Uniqlo/Womens Jeans/Uniqlo 383 HIGH RISE SKINNY ANKLE JEANS (BEAUTY COMPRESSION) 438444.jpg,,7,2
26,6356,Uniqlo,Jeans,Womens Jeans,Womens,  Wide Straight High Rise Cropped Jeans ,Uniqlo/Womens Jeans/Uniqlo 390 WIDE STRAIGHT HIGH RISE CROPPED JEANS 433249.jpg,,7,2
26,6357,Uniqlo,Jeans,Womens Jeans,Womens,  Maternity Ultra Stretch Jeans ,Uniqlo/Womens Jeans/Uniqlo 391 MATERNITY ULTRA STRETCH JEANS 435266.jpg,,7,2
26,6481,Uniqlo,T-Shirts,Womens T-shirt_tanktops,Womens,  U Airism Cotton Oversized Crew Neck T-Shirt ,Uniqlo/Womens T-shirt_tanktops/Uniqlo 483 U AIRism COTTON OVERSIZED CREW NECK T-SHIRT 433635.jpg,,7,2
26,6362,Uniqlo,T-Shirts,Womens Longsleeves_T-shirt,Womens,  Stretch Cotton Crew Neck Long Sleeve T-Shirt ,Uniqlo/Womens Longsleeves_T-shirt/Uniqlo 509 STRETCH COTTON CREW NECK LONG SLEEVE T-SHIRT 433572.jpg,,7,2
26,5560,Ralph Lauren,Jackets & Coats,"WOMEN__Jackets, Coats _ Vests",Womens,"Ralphlaurent  Jackets, Coats _ Vests Women","Ralph_Lauren/WOMEN__Jackets, Coats _ Vests/RalphLaurent 17 Jackets, Coats _ Vests women.jpg",,7,2
26,5284,Ralph Lauren,Jeans,WOMEN_Jeans _ Denim,Womens,Ralphlaurent  Jeans _ Denim Women,Ralph_Lauren/WOMEN_Jeans _ Denim/RalphLaurent 8 Jeans _ Denim women.jpg,,7,2
26,5261,Ralph Lauren,Jeans,WOMEN_Jeans _ Denim,Womens,Ralphlaurent  Jeans _ Denim Women,Ralph_Lauren/WOMEN_Jeans _ Denim/RalphLaurent 17 Jeans _ Denim women.jpg,,7,2
26,5414,Ralph Lauren,Jumpers,WOMEN_Sweaters,Womens,Ralphlaurent  Sweaters Women,Ralph_Lauren/WOMEN_Sweaters/RalphLaurent 48 Sweaters women.jpg,,7,2
26,5210,Ralph Lauren,Jumpers,WOMEN_Hoodies _ Sweatshirts,Womens,Ralphlaurent  Hoodies _ Sweatshirts Women,Ralph_Lauren/WOMEN_Hoodies _ Sweatshirts/RalphLaurent 15 Hoodies _ Sweatshirts women.jpg,,7,2
26,5526,Ralph Lauren,T-Shirts,WOMEN_T-shirts,Womens,Ralphlaurent  T-Shirts Women,Ralph_Lauren/WOMEN_T-shirts/RalphLaurent 64 T-shirts women.jpg,,7,2
26,5477,Ralph Lauren,T-Shirts,WOMEN_T-shirts,Womens,Ralphlaurent  T-Shirts Women,Ralph_Lauren/WOMEN_T-shirts/RalphLaurent 2 T-shirts women.jpg,,7,2
27,1854,Calvin Klein Women,Jackets & Coats,Womens Jackets,Womens,  Metallic Single-Breasted Suit Jacket ,CalvinKleinWomen/Womens Jackets/CalvinKleinWomen 24 metallic single-breasted suit jacket .png,,15,6
27,1842,Calvin Klein Women,Jackets & Coats,Womens Jackets,Womens,  Checked Suit Jacket ,CalvinKleinWomen/Womens Jackets/CalvinKleinWomen 13 checked suit jacket .png,,15,6
27,1917,Calvin Klein Women,Skirts,Womens Skirts,Womens,  Rigid Cord Denim Skirt ,CalvinKleinWomen/Womens Skirts/CalvinKleinWomen 29 rigid cord denim skirt .png,,15,6
27,1924,Calvin Klein Women,Skirts,Womens Skirts,Womens,  Z Twist Flared Skirt ,CalvinKleinWomen/Womens Skirts/CalvinKleinWomen 35 z twist flared skirt .png,,15,6
27,3590,Max&Co,Jackets & Coats,Womens Coats,Womens,  Techno-Cotton Trench Coat,Max_Co/Womens Coats/Max_Co 4 Techno-cotton trench coat.jpg,,15,6
27,3727,Max&Co,Skirts,Womens Skirts,Womens,  Macramé Skirt,Max_Co/Womens Skirts/Max_Co 12 Macramé skirt.jpg,,15,6
27,3343,Max Mara,Dresses,Womens Dresses,Womens,  Cotton Poplin Dress,MaxMara/Womens Dresses/MaxMara 18 Cotton poplin dress.jpg,,15,6
27,3401,Max Mara,Skirts,Womens Skirts,Womens,  Ramie Skirt,MaxMara/Womens Skirts/MaxMara 21 Ramie skirt.jpg,,15,6
27,3331,Hugo Boss,Blouses,HugoBoss-WomensTops,Womens,Floral-Print Top With Ruched Neckline,HugoBoss/HugoBoss-WomensTops/5Floral-print top with ruched neckline.jpg,,15,6
27,2246,Hugo Boss,Dresses,HugoBoss-Dresses,Womens,Oversized-Fit Sweater Dress With Rubber Logo Badge,HugoBoss/HugoBoss-Dresses/37Oversized-fit sweater dress with rubber logo badge.jpg,,15,6
27,3174,Hugo Boss,Skirts,HugoBoss-Skirts,Womens,Wrap-Style Skirt In Leather With Asymmetric Hem,HugoBoss/HugoBoss-Skirts/13Wrap-style skirt in leather with asymmetric hem.jpg,,15,6
27,3186,Hugo Boss,Skirts,HugoBoss-Skirts,Womens,High-Waisted Mini Skirt In Light-Blue Stretch Denim,HugoBoss/HugoBoss-Skirts/23High-waisted mini skirt in light-blue stretch denim.jpg,,15,6
27,5818,Saint Laurent,Dresses,Womens Dresses,Womens, Mini Dress In Wool Jersey,Saint_Laurent/Womens Dresses/979 mini dress in wool jersey.jpg,,15,6
27,5814,Saint Laurent,Dresses,Womens Dresses,Womens, One-Shoulder Dress With Bows In Sablé Saint Laurent,Saint_Laurent/Womens Dresses/975 one-shoulder dress with bows in sablé saint laurent.jpg,,15,6
27,6023,Saint Laurent,Trousers,Womens Trousers,Womens, Straight-Leg Tuxedo Pants In Grain De Poudre ,Saint_Laurent/Womens Trousers/852 straight-leg tuxedo pants in grain de poudre .jpg,,15,6
27,5125,Ralph Lauren,Jackets & Coats,WOMEN_Blazers,Womens,Ralphlaurent  Blazers Women,Ralph_Lauren/WOMEN_Blazers/RalphLaurent 27 Blazers women.jpg,,15,6
27,5378,Ralph Lauren,Skirts,WOMEN_Skirts,Womens,Ralphlaurent  Shorts _ Skirts Women,Ralph_Lauren/WOMEN_Skirts/RalphLaurent 41 Shorts _ Skirts women.jpg,,15,6
27,5373,Ralph Lauren,Skirts,WOMEN_Skirts,Womens,Ralphlaurent  Shorts _ Skirts Women,Ralph_Lauren/WOMEN_Skirts/RalphLaurent 35 Shorts _ Skirts women.jpg,,15,6
28,1401,Calvin Klein Men,Jumpers,Mens Hoodies,Mens,  Organic Cotton Hidden Pocket Hoodie ,CalvinKleinMen/Mens Hoodies/CalvinKleinMen 3 organic cotton hidden pocket hoodie .png,,11,5
28,1532,Calvin Klein Men,Jumpers,Mens Sweaters,Mens,  Knit Merino Top With Nylon Pocket ,CalvinKleinMen/Mens Sweaters/CalvinKleinMen 3 knit merino top with nylon pocket .png,,11,5
28,1528,Calvin Klein Men,Jumpers,Mens Sweaters,Mens,  Embroidered Logo Merino Cardigan ,CalvinKleinMen/Mens Sweaters/CalvinKleinMen 13 embroidered logo merino cardigan .png,,11,5
28,1510,Calvin Klein Men,Shirts,Mens Shirts,Mens,  Cotton Sateen Stripe Shirt ,CalvinKleinMen/Mens Shirts/CalvinKleinMen 32 cotton sateen stripe shirt .png,,11,5
28,1516,Calvin Klein Men,Shirts,Mens Shirts,Mens,  Contrast Button Placket Shirt ,CalvinKleinMen/Mens Shirts/CalvinKleinMen 39 contrast button placket shirt .png,,11,5
28,1496,Calvin Klein Men,Shirts,Mens Shirts,Mens,  Quilt Print Shirt ,CalvinKleinMen/Mens Shirts/CalvinKleinMen 19 quilt print shirt .png,,11,5
28,1587,Calvin Klein Men,Trousers,Mens Trousers,Mens,  . Twill Body Pants ,CalvinKleinMen/Mens Trousers/CalvinKleinMen 21 37.5 twill body pants .png,,11,5
28,1584,Calvin Klein Men,Trousers,Mens Trousers,Mens,  Iridescent Pants ,CalvinKleinMen/Mens Trousers/CalvinKleinMen 19 iridescent pants .png,,11,5
28,2439,Hugo Boss,Jumpers,HugoBoss-MensKnitwear,Mens,Slim-Fit Sweater In A Merino-Wool Blend,HugoBoss/HugoBoss-MensKnitwear/52Slim-fit sweater in a merino-wool blend.jpg,,11,5
28,2487,Hugo Boss,Shirts,HugoBoss-MensShirts,Mens,Regular-Fit Shirt In Linen Poplin With Point Collar,HugoBoss/HugoBoss-MensShirts/Regular-fit shirt in linen poplin with point collar.jpg,,11,5
28,2473,Hugo Boss,Shirts,HugoBoss-MensShirts,Mens,Easy-Iron Slim-Fit Shirt In Checked Cotton Poplin,HugoBoss/HugoBoss-MensShirts/Easy-iron slim-fit shirt in checked cotton poplin.jpg,,11,5
28,2579,Hugo Boss,Suits,HugoBoss-MensSuits,Mens,Regular-Fit Suit In Micro-Patterned Virgin-Wool Serge,HugoBoss/HugoBoss-MensSuits/19Regular-fit suit in micro-patterned virgin-wool serge.jpg,,11,5
28,2629,Hugo Boss,Suits,HugoBoss-MensSuits,Mens,Slim-Fit Suit In Patterned Virgin-Wool Serge,HugoBoss/HugoBoss-MensSuits/6Slim-fit suit in patterned virgin-wool serge.jpg,,11,5
28,2596,Hugo Boss,Suits,HugoBoss-MensSuits,Mens,Regular-Fit Suit In Micro-Patterned Tropical Wool,HugoBoss/HugoBoss-MensSuits/32Regular-fit suit in micro-patterned tropical wool.jpg,,11,5
28,2619,Hugo Boss,Suits,HugoBoss-MensSuits,Mens,Extra-Slim-Fit Three-Piece Suit In Virgin Wool,HugoBoss/HugoBoss-MensSuits/52Extra-slim-fit three-piece suit in virgin wool.jpg,,11,5
28,2701,Hugo Boss,Trousers,HugoBoss-MensTrousers,Mens,Slim-Fit Casual Chinos In Brushed Stretch Cotton,HugoBoss/HugoBoss-MensTrousers/24Slim-fit casual chinos in brushed stretch cotton.jpg,,11,5
